id,entry_type,title,authors,year,journal,volume,number,pages,doi,abstract,keywords,source,subject_areas,citations,affiliations,references,_source,keywords_normalized,keywords_original,keyword_source,openalex_topic,openalex_topic_id,openalex_topic_score,openalex_subfield,openalex_field,openalex_domain,author_ids,cluster_id,cluster_label,degree,weighted_degree,norm_citations,norm_degree,norm_weighted,cbis_score,cbis_rank,text_for_topic,topic_id_bert,topic_keywords_bert,topic_id_kw,topic_keywords_kw,topic_id_clustering,topic_keywords_clustering,topic_id,topic_keywords
alwanin2026customs,Article,Customs fraud detection using a gradient boosting approach for joint classification and risk estimation,"Alwanin, R.; Ben Ismail, M.M.B.; Bchir, O.",2026,Scientific Reports,16,1,,10.1038/s41598-025-33382-z,"Customs revenue represents a major source of funding for most governments. Accordingly, customs administrations worldwide have promoted advanced analytics techniques to detect fraud and enhance revenue collection. However, inspecting imported commodities and auditing tax declarations is time-consuming, costly, and dependent on the inspector’s expertise. Consequently, machine learning-based solutions have become critical for identifying fraud and minimizing revenue at risk. This paper applies the Dual-learning XGBoost-Based Approach (DXGBA) to the customs fraud detection domain. It demonstrates its ability to jointly detect fraud and estimate the corresponding revenue impact within a single boosting framework. The problem of under-valued imports is formulated as a dual supervised learning task, where DXGBA performs simultaneous classification and regression via a joint objective. The model ranks declarations based on their predicted revenue risk. Based on this ranking, it supports decision-makers in prioritizing inspections and enables maximizing revenue recovery under limited auditing capacity. To alleviate class imbalance, resampling strategies including the Synthetic Minority Oversampling Technique (SMOTE) and Random Undersampling (RU) were investigated. DXGBA classifies declarations as “fraudulent” or “non-fraudulent” and estimates the revenue at risk. Comparative experiments on a benchmark customs dataset show the high performance of DXGBA over single-task and state-of-the-art baselines. Results indicate that DXGBA recovers up to 87.98% of revenue by auditing only 10% of declarations. Furthermore, two enhancement pipelines, including tree-based embeddings and autoencoder-based deep feature representations, were examined. They both yield further gains in accuracy and revenue estimation performance. © The Author(s) 2025.",Revenue; Boosting; Audit; Resampling; Benchmark; Gradient boosting; Undersampling; Random forest; Imbalanced Data Classification Techniques,scopus-961-aria-scholar-v2.0-no-not.csv,,0,"College of Sciences, Riyadh, Riyad, Saudi Arabia",ref-W1930624869; ref-W2035973357; ref-W2040870580; ref-W2118978333; ref-W2148143831; ref-W2295598076; ref-W2341313195; ref-W2612056740; ref-W2756359217; ref-W2787894218; ref-W2808857778; ref-W2906554279; ref-W2916194070; ref-W2963877604; ref-W2989258287; ref-W3004690189; ref-W3080511606; ref-W3121489293; ref-W3153747726; ref-W3189173701; ref-W4213324236; ref-W4239510810; ref-W4299689471; ref-W4366826226; ref-W4380685430; ref-W4389839096; ref-W4389839126; ref-W4391946239; ref-W4393182622; ref-W4393983665; ref-W4396807510; ref-W4396807516; ref-W4398136024; ref-W4400303336; ref-W4411019658,scopus,revenue; boosting; audit; resampling; benchmark; gradient boosting; undersampling; random forest; imbalanced data classification techniques,,openalex,Imbalanced Data Classification Techniques,T11652,0.9150999784469604,Artificial Intelligence,Computer Science,Physical Sciences,A5117826597; A5029292323; A5017213869,0,"Intelligent Customs Compliance: Fraud Detection, HS Classification & Risk Analytics",41,76,2.573967889908257,9.489105504587156,9.628440366972477,235.17131366936331,297,"Customs fraud detection using a gradient boosting approach for joint classification and risk estimation. Customs revenue represents a major source of funding for most governments. Accordingly, customs administrations worldwide have promoted advanced analytics techniques to detect fraud and enhance revenue collection. However, inspecting imported commodities and auditing tax declarations is time-consuming, costly, and dependent on the inspector’s expertise. Consequently, machine learning-based solutions have become critical for identifying fraud and minimizing revenue at risk. This paper applies the Dual-learning XGBoost-Based Approach (DXGBA) to the customs fraud detection domain. It demonstrates its ability to jointly detect fraud and estimate the corresponding revenue impact within a single boosting framework. The problem of under-valued imports is formulated as a dual supervised learning task, where DXGBA performs simultaneous classification and regression via a joint objective. The model ranks declarations based on their predicted revenue risk. Based on this ranking, it supports decision-makers in prioritizing inspections and enables maximizing revenue recovery under limited auditing capacity. To alleviate class imbalance, resampling strategies including the Synthetic Minority Oversampling Technique (SMOTE) and Random Undersampling (RU) were investigated. DXGBA classifies declarations as “fraudulent” or “non-fraudulent” and estimates the revenue at risk. Comparative experiments on a benchmark customs dataset show the high performance of DXGBA over single-task and state-of-the-art baselines. Results indicate that DXGBA recovers up to 87.98% of revenue by auditing only 10% of declarations. Furthermore, two enhancement pipelines, including tree-based embeddings and autoencoder-based deep feature representations, were examined. They both yield further gains in accuracy and revenue estimation performance. © The Author(s) 2025.",3,"fraud, customs, data, detection, learning",-1,Other,0,Fraud Detection + Text Classification + Customs,3,"fraud, customs, data, detection, learning"
qahman2026design,Article,Design and development of an intelligent system based on artificial intelligence and machine learning using customs digital indicators,"Qahman, A.I.A.; Alzaqebah, M.; Jawarneh, S.; Al-Zaqeba, M.A.A.; Al-Taani, A.H.M.; Aloqaily, A.N.; Almatrooshi, M.A.",2026,International Journal of Data and Network Science,10,1,251-264,10.5267/j.ijdns.2025.9.022,"This paper aims to evaluate the role of AI and ML-driven innovative technologies in enhancing customs operations in Jordan. This research employed a quantitative approach to develop an overall conceptual model that encompasses both the technical and behavioral aspects of intelligent system adoption. The target population consisted of customs officers, border security personnel, and IT personnel responsible for customs clearance and trade facilitation in Jordan. The structured questionnaires were administered to the respondents to measure their perceptions of system effectiveness, satisfaction, performance outcomes, and evasion behavior and yielded a total of 358 valid responses. The research was conducted with proper statistical analysis, and the statistical techniques employed included primary data collected via SPSS Version 29 and advanced modeling using Structural Equation Modeling-Partial Least Squares (SEM-PLS) through the use of SmartPLS 4.0. The results indicated that the measurement model proved to be both valid and reliable, with Cronbach's alpha values exceeding 0.82 and AVE values above 0.50, indicating good internal consistency and convergent validity. Moreover, the structural model achieved good explanatory power, with R² values of 59% for Customs Evasion, 43% for User Satisfaction, and 100% for Digital Performance Indicators. These findings underscore the significance of user satisfaction as a key outcome of system effectiveness and a valuable tool for enhancing performance and deterrence. More specifically, the results shown how Intelligent System Effectiveness presents a positive and significant impact on User Satisfaction (β = 0.656, p < 0.001), which in turn has a high positive effect on both Digital Performance Indicators (β = 1.000, p < 0.001) and Customs Evasion reduction (β = 0.770, p < 0.001). The mediation analysis also confirmed that User Satisfaction fully mediates the relationship between system effectiveness and performance outcome, as well as between system effectiveness and evasion reduction. This research contributes to theory and practice by demystifying the design and implementation of AI-driven customs systems. It illustrates the importance of valuing both technical system quality and user-centric values in achieving and maintaining optimal performance in the digital space, as well as conformance with the law. © 2026 by the authors; licensee Growing Science, Canada.",(sem-pls-4); border management; customs evasion; regulatory compliance; structural equation modeling; user satisfaction,scopus-961-aria-scholar-v2.0-no-not.csv,,0,"Center for Language and Foundation Studies, A’Sharqiyah University, Ibra, Ash Sharqiyah, Oman; Department of Mathematics, Imam Abdulrahman bin Faisal University, College of Science, Dammam, Ash Sharqiyah, Saudi Arabia; Basic and Applied Scientific Research Center, Imam Abdulrahman Bin Faisal University, Dammam, Ash Sharqiyah, Saudi Arabia; Department of Computer Science, Imam Abdulrahman Bin Faisal University, Dammam, Ash Sharqiyah, Saudi Arabia; Universiti Sains Islam Malaysia, Nilai, Negeri Sembilan, Malaysia; Department of Customs and Tax Sciences, Jadara University, Irbid, Irbid, Jordan",ref-e-jurnal-akuntansi-2021; ref-international-journal-of-global-human-resource-studies-2025; ref-alokaily-aws-the-efficiency-measurement-of-business-intellig; ref-international-journal-of-digital-accounting-2025; ref-proceedings-of-the-4th-african-international-conference-on-i; ref-jurnal-sistem-informasi-dan-ilmu-komputer-prima-jusikom-prim; ref-ijhcm-international-journal-of-human-capital-management-2021; ref-bagla-ramesh-kumar-gaps-in-customer-satisfaction-with-digita; ref-lilan-chen-intelligent-recommendation-system-based-on-decisi; ref-cho-kyoungwon-performance-evaluation-of-public-hospital-info,scopus,(sem-pls-4); border management; customs evasion; regulatory compliance; structural equation modeling; user satisfaction,(sem-pls-4); border management; customs evasion; regulatory compliance; structural equation modeling; user satisfaction,author,Organizational and Employee Performance,T14064,0.7257999777793884,Artificial Intelligence,Computer Science,Physical Sciences,SCO_qahman_a_i_a; SCO_alzaqebah_m; SCO_jawarneh_s; SCO_al_zaqeba_m_a_a; SCO_al_taani_a_h_m; SCO_aloqaily_a_n; SCO_almatrooshi_m_a,0,"Intelligent Customs Compliance: Fraud Detection, HS Classification & Risk Analytics",0,0,2.573967889908257,2.2436926605504586,2.2436926605504586,12.957757840155328,757,"Design and development of an intelligent system based on artificial intelligence and machine learning using customs digital indicators. This paper aims to evaluate the role of AI and ML-driven innovative technologies in enhancing customs operations in Jordan. This research employed a quantitative approach to develop an overall conceptual model that encompasses both the technical and behavioral aspects of intelligent system adoption. The target population consisted of customs officers, border security personnel, and IT personnel responsible for customs clearance and trade facilitation in Jordan. The structured questionnaires were administered to the respondents to measure their perceptions of system effectiveness, satisfaction, performance outcomes, and evasion behavior and yielded a total of 358 valid responses. The research was conducted with proper statistical analysis, and the statistical techniques employed included primary data collected via SPSS Version 29 and advanced modeling using Structural Equation Modeling-Partial Least Squares (SEM-PLS) through the use of SmartPLS 4.0. The results indicated that the measurement model proved to be both valid and reliable, with Cronbach's alpha values exceeding 0.82 and AVE values above 0.50, indicating good internal consistency and convergent validity. Moreover, the structural model achieved good explanatory power, with R² values of 59% for Customs Evasion, 43% for User Satisfaction, and 100% for Digital Performance Indicators. These findings underscore the significance of user satisfaction as a key outcome of system effectiveness and a valuable tool for enhancing performance and deterrence. More specifically, the results shown how Intelligent System Effectiveness presents a positive and significant impact on User Satisfaction (β = 0.656, p < 0.001), which in turn has a high positive effect on both Digital Performance Indicators (β = 1.000, p < 0.001) and Customs Evasion reduction (β = 0.770, p < 0.001). The mediation analysis also confirmed that User Satisfaction fully mediates the relationship between system effectiveness and performance outcome, as well as between system effectiveness and evasion reduction. This research contributes to theory and practice by demystifying the design and implementation of AI-driven customs systems. It illustrates the importance of valuing both technical system quality and user-centric values in achieving and maintaining optimal performance in the digital space, as well as conformance with the law. © 2026 by the authors; licensee Growing Science, Canada.",0,"trade, data, international, digital, model",-1,Other,0,Fraud Detection + Text Classification + Customs,0,"trade, data, international, digital, model"
budhathoki2026market,Article,Market dynamics and E-commerce satisfaction in China's aquatic food sector: Machine learning and data insights,"Budhathoki, M.; Li, L.; Xu, H.; Zhang, W.; Ma, X.; Pandey, S.; Thomsen, M.",2026,Aquaculture,610,,,10.1016/j.aquaculture.2025.742904,"China's growing demand for aquatic foods, driven by the rapid expansion of e-commerce, is reshaping global seafood markets and influencing the broader sustainable food system. This transformation is altering domestic market dynamics and creating new challenges and opportunities in international trade, sustainable supply chains, and market competitiveness. This study investigates production trends, import reliance, and consumer e-commerce satisfaction in the aquatic food market, with a focus on implications for sustainable supply chain policy and management. By employing supervised machine learning technique, Support Vector Machines (SVM), along with Latent Dirichlet Allocation (LDA), Mann-Whitney U test, and logistic regression, the study uncovers critical insights into consumer preferences, including the factors driving e-commerce satisfaction, and supply chain dynamics, such as the impact of product freshness and delivery efficiency. The study highlights the growing reliance on imports in China's aquatic food market, despite expanding domestic production. Fresh and frozen products, particularly crustaceans and finfish, consistently receive higher consumer satisfaction on e-commerce platforms, primarily due to their quality and freshness. Domestic producers face increasing pressure to meet these high standards, particularly in freshness, quality control, and delivery efficiency. The findings point to challenges in meeting consumer expectations and suggest opportunities for policy interventions to enhance the competitiveness of domestic aquatic food products. The research highlights the transformative role of e-commerce platforms in shaping China's aquatic food market, providing actionable insights for policymakers, producers, and e-commerce stakeholders to navigate emerging trends, improve supply chain efficiency, and meet evolving consumer demands. © 2025 The Authors",consumer preferences; e-commerce satisfaction; import reliance; seafood markets; supply chain dynamics; sustainable consumption,scopus-961-aria-scholar-v2.0-no-not.csv,,1,"Department of Food Science, Københavns Universitet, Copenhagen, Hovedstaden, Denmark; Shanghai Ocean University, Shanghai, China; Centre for Research on Environmental Ecology and Fish Nutrition, Shanghai Ocean University, Shanghai, China; Shanghai Ocean University, Shanghai, China",ref-W980602863; ref-W1601674470; ref-W1618905105; ref-W1753361524; ref-W1831050183; ref-W1968001861; ref-W1975587451; ref-W1984839377; ref-W2018962458; ref-W2024228866; ref-W2025697666; ref-W2032355794; ref-W2048650039; ref-W2054595255; ref-W2072357916; ref-W2094275287; ref-W2094917941; ref-W2107825986; ref-W2136183335; ref-W2145126338; ref-W2153635508; ref-W2161793142; ref-W2171033594; ref-W2198714877; ref-W2256259525; ref-W2370336089; ref-W2513409584; ref-W2518864129; ref-W2612872732; ref-W2626443946; ref-W2755936890; ref-W2789825376; ref-W2795560667; ref-W2898238200; ref-W2922335598; ref-W2946420406; ref-W2963841233; ref-W2981150596; ref-W3022359144; ref-W3031796166; ref-W3044995610; ref-W3095530592; ref-W3112915211; ref-W3119038734; ref-W3127170438; ref-W3145272468; ref-W3159905748; ref-W3173781218; ref-W3191024798; ref-W3199565759; ref-W3208631473; ref-W3209606619; ref-W3213192964; ref-W4212863985; ref-W4221004907; ref-W4231510805; ref-W4231934124; ref-W4238483310; ref-W4251859756; ref-W4280569956; ref-W4288384891; ref-W4293236812; ref-W4295950351; ref-W4303699631; ref-W4304808933; ref-W4304891958; ref-W4311789090; ref-W4311853323; ref-W4317660699; ref-W4376154643; ref-W4385724340; ref-W4386837253; ref-W4390429504; ref-W4390584030; ref-W4392611407; ref-W4392712703; ref-W4392800368; ref-W4393987469; ref-W4396735746; ref-W4399110884; ref-W4401209960; ref-W4403163329; ref-W4406984927; ref-W4408696035; ref-W4408762540; ref-W4409341678; ref-W6636501900; ref-W6639619044; ref-W6642184243; ref-W6675096717; ref-W6679026858; ref-W6749603582; ref-W6777040149; ref-W6787597730; ref-W6790052917; ref-W6797179539; ref-W6808116851; ref-W6846215713; ref-W6856008678; ref-W6860088844; ref-W6863500514; ref-W6878684668; ref-W6879608988,scopus,consumer preferences; e-commerce satisfaction; import reliance; seafood markets; supply chain dynamics; sustainable consumption,consumer preferences; e-commerce satisfaction; import reliance; seafood markets; supply chain dynamics; sustainable consumption,author,E-commerce and Technology Innovations,T14139,0.9383999705314636,Business and International Management,"Business, Management and Accounting",Social Sciences,A5069043252; A5118781272; A5108479407; A5014699817; A5102279019; A5085133577; A5118781273,4,"Cross-Border E-Commerce Platforms: Digital Trade, Market Intelligence & SME Growth",9,11,4.6588302752293576,6.588876146788991,6.666284403669724,204.63130369683984,346,"Market dynamics and E-commerce satisfaction in China's aquatic food sector: Machine learning and data insights. China's growing demand for aquatic foods, driven by the rapid expansion of e-commerce, is reshaping global seafood markets and influencing the broader sustainable food system. This transformation is altering domestic market dynamics and creating new challenges and opportunities in international trade, sustainable supply chains, and market competitiveness. This study investigates production trends, import reliance, and consumer e-commerce satisfaction in the aquatic food market, with a focus on implications for sustainable supply chain policy and management. By employing supervised machine learning technique, Support Vector Machines (SVM), along with Latent Dirichlet Allocation (LDA), Mann-Whitney U test, and logistic regression, the study uncovers critical insights into consumer preferences, including the factors driving e-commerce satisfaction, and supply chain dynamics, such as the impact of product freshness and delivery efficiency. The study highlights the growing reliance on imports in China's aquatic food market, despite expanding domestic production. Fresh and frozen products, particularly crustaceans and finfish, consistently receive higher consumer satisfaction on e-commerce platforms, primarily due to their quality and freshness. Domestic producers face increasing pressure to meet these high standards, particularly in freshness, quality control, and delivery efficiency. The findings point to challenges in meeting consumer expectations and suggest opportunities for policy interventions to enhance the competitiveness of domestic aquatic food products. The research highlights the transformative role of e-commerce platforms in shaping China's aquatic food market, providing actionable insights for policymakers, producers, and e-commerce stakeholders to navigate emerging trends, improve supply chain efficiency, and meet evolving consumer demands. © 2025 The Authors",0,"trade, data, international, digital, model",4,supply chain,4,Payment + Blockchain + Supply Chain Digitalization,0,"trade, data, international, digital, model"
liu2026causal,Article,Causal analysis of ship inspection data and maritime accidents through causal neural networks,"Liu, R.; Zhang, M.; Yan, R.; Yang, Z.",2026,Reliability Engineering and System Safety,271,,,10.1016/j.ress.2026.112255,"Maritime transportation serves as the backbone of international trade, yet its growth is accompanied by an increasing number of maritime accidents. Therefore, reducing maritime accidents and mitigating their impact are crucial to supporting sustainable maritime industry development. Port state control (PSC) inspection is a key regulatory tool for enhancing maritime safety by inspecting foreign visiting ships to port. However, the actual impact of PSC inspection on reducing maritime accidents and how it can be further optimised remains unclear. This study employs a causal generative neural network model to explore the causal relationship among ship particulars, historical PSC inspection results, and future maritime accidents through a directed acyclic graph (DAG). By integrating causal discovery and causal inference, this study provides a robust framework for modelling maritime accident causation and overcomes limitations of traditional methods that often rely on discretisation or linear assumptions. Based on the identified optimal causal DAG, this study conducts decile-level causal intervention analyses on key contributing variables to quantify their effects on both the occurrence and severity of various types of maritime accidents. The results indicate that the optimal maximum PSC inspection interval is 409–509 days, which is consistent with the existing longest inspection time window (10–18 months) in the Tokyo Memorandum of Understanding. The probability and severity of maritime accidents exhibit a U-shaped relationship with the mean inspection interval, and the lowest risk occurs at 170–210 days. Additionally, the life-saving equipment conditions should be paid more attention in the PSC inspection. Due to the quantitative analysis nature, the new method will be able to help analyse the quantity of the increased or decreased risks against different types of maritime accidents, supporting a comprehensive perspective for safety management and accident prevention strategies. © 2026 Elsevier Ltd.",causal neural network; maritime accident; maritime safety; port state control (psc); risk management,scopus-961-aria-scholar-v2.0-no-not.csv,,0,"School of Civil and Environmental Engineering, Singapore City, Singapore; Ocean and Civil Engineering, Shanghai Jiao Tong University, Shanghai, China; Liverpool John Moores University, Liverpool, Merseyside, United Kingdom",ref-W1986140147; ref-W2009462809; ref-W2018571157; ref-W2044826891; ref-W2062327538; ref-W2062487524; ref-W2128193809; ref-W2137983211; ref-W2945976633; ref-W3175804750; ref-W3183180464; ref-W3185777893; ref-W4283738340; ref-W4292394991; ref-W4293415968; ref-W4304689992; ref-W4386799873; ref-W4386875684; ref-W4388493974; ref-W4392358071; ref-W4396764542; ref-W4399467076; ref-W4401972291; ref-W4405515370; ref-W4409383557; ref-W7101390280,scopus,causal neural network; maritime accident; maritime safety; port state control (psc); risk management,causal neural network; maritime accident; maritime safety; port state control (psc); risk management,author,Maritime Navigation and Safety,T11622,0.9686999917030334,Ocean Engineering,Engineering,Physical Sciences,A5008212139; A5123538094; A5065549764; A5102242693,2,"Predictive Analytics for Trade Operations: Forecasting, Maritime Logistics & Safety",3,3,2.573967889908257,5.097477064220183,4.98394495412844,65.3930572950128,571,"Causal analysis of ship inspection data and maritime accidents through causal neural networks. Maritime transportation serves as the backbone of international trade, yet its growth is accompanied by an increasing number of maritime accidents. Therefore, reducing maritime accidents and mitigating their impact are crucial to supporting sustainable maritime industry development. Port state control (PSC) inspection is a key regulatory tool for enhancing maritime safety by inspecting foreign visiting ships to port. However, the actual impact of PSC inspection on reducing maritime accidents and how it can be further optimised remains unclear. This study employs a causal generative neural network model to explore the causal relationship among ship particulars, historical PSC inspection results, and future maritime accidents through a directed acyclic graph (DAG). By integrating causal discovery and causal inference, this study provides a robust framework for modelling maritime accident causation and overcomes limitations of traditional methods that often rely on discretisation or linear assumptions. Based on the identified optimal causal DAG, this study conducts decile-level causal intervention analyses on key contributing variables to quantify their effects on both the occurrence and severity of various types of maritime accidents. The results indicate that the optimal maximum PSC inspection interval is 409–509 days, which is consistent with the existing longest inspection time window (10–18 months) in the Tokyo Memorandum of Understanding. The probability and severity of maritime accidents exhibit a U-shaped relationship with the mean inspection interval, and the lowest risk occurs at 170–210 days. Additionally, the life-saving equipment conditions should be paid more attention in the PSC inspection. Due to the quantitative analysis nature, the new method will be able to help analyse the quantity of the increased or decreased risks against different types of maritime accidents, supporting a comprehensive perspective for safety management and accident prevention strategies. © 2026 Elsevier Ltd.",0,"trade, data, international, digital, model",-1,Other,2,Lstm + Demand Forecasting + Maritime Logistics,0,"trade, data, international, digital, model"
wang2026a,Article,A deep reinforcement learning approach for robust dynamic Bayesian network-based systemic risk analysis in freight forwarding,"Wang, L.; Wang, Y.; Li, N.",2026,Reliability Engineering and System Safety,271,,,10.1016/j.ress.2026.112190,"The increasing volatility of global supply chains demands a shift toward robust, worst-case risk assessment. This requirement is particularly critical for the freight forwarding industry, which acts as a central intermediary in global trade. As asset-light coordinators, freight forwarders are exposed to systemic risks originating from their partners. For instance, a minor documentation error can escalate into substantial demurrage fees, and the reliability of a new carrier on a volatile trade lane often presents significant uncertainty. Conventional static risk models are inadequate for addressing these dynamic and interconnected challenges. This paper addresses a critical research question: How can asset-light freight forwarders conduct robust, worst-case risk assessments within such a dynamic, uncertain, and interconnected environment? To address this question, we propose a tailored Robust Dynamic Bayesian Network (R-DBN) framework. Our approach incorporates the Noisy-MAX model to facilitate parameterization in this data-scarce sector. We then employ a Deep Reinforcement Learning (DRL) algorithm to solve the resulting high-dimensional, non-convex optimization problem. Our computational results demonstrate two primary contributions. First, the trained DRL agent identifies critical worst-case scenarios and learns a reusable policy. This policy enables near-instantaneous risk assessments for new problem instances, offering a significant operational advantage. Second, sensitivity analysis and a case study provide a key managerial insight: a forwarder’s internal operational resilience is the most critical factor in mitigating systemic risk, substantially outweighing the direct impact of external disruptions. © 2026 Elsevier Ltd.",freight forwarding; reinforcement learning; robust dynamic bayesian network (r-dbn); supply chain risk management; td3 algorithm,scopus-961-aria-scholar-v2.0-no-not.csv,,0,"School of Civil Aviation Transportation, Shanghai Civil Aviation College, Shanghai, Shanghai, China; Laboratory of High Quality Urban Development and Strategic Decision, Tongji University, Shanghai, China; Glorious Sun School of Business and Management, Donghua University, Shanghai, Shanghai, China",ref-W1965833705; ref-W1993734218; ref-W2006093909; ref-W2030643989; ref-W2044778367; ref-W2086668606; ref-W2131116400; ref-W2131223556; ref-W2205836349; ref-W2467634557; ref-W2765992545; ref-W2782924970; ref-W2922053207; ref-W3013474995; ref-W3020467411; ref-W3105109140; ref-W3109116363; ref-W3170499257; ref-W4206778469; ref-W4293345319; ref-W4295249297; ref-W4313897403; ref-W4322505674; ref-W4382317870; ref-W4386408427; ref-W4388664027; ref-W4389216127; ref-W4393252803; ref-W4393294895; ref-W4394676053; ref-W4396673605; ref-W4399915467; ref-W4400189249; ref-W4402504488; ref-W4403782143; ref-W4409352055; ref-W4410910882; ref-W4411992660; ref-W4413011540; ref-W4414447019; ref-W4415746308; ref-W4415878913; ref-W4415972787; ref-W4416527688,scopus,freight forwarding; reinforcement learning; robust dynamic bayesian network (r-dbn); supply chain risk management; td3 algorithm,freight forwarding; reinforcement learning; robust dynamic bayesian network (r-dbn); supply chain risk management; td3 algorithm,author,Supply Chain Resilience and Risk Management,T11864,0.7322999835014343,Strategy and Management,"Business, Management and Accounting",Social Sciences,A5122553626; A5122623636,2,"Predictive Analytics for Trade Operations: Forecasting, Maritime Logistics & Safety",8,9,2.573967889908257,6.382454128440367,6.403096330275229,105.19155193873948,491,"A deep reinforcement learning approach for robust dynamic Bayesian network-based systemic risk analysis in freight forwarding. The increasing volatility of global supply chains demands a shift toward robust, worst-case risk assessment. This requirement is particularly critical for the freight forwarding industry, which acts as a central intermediary in global trade. As asset-light coordinators, freight forwarders are exposed to systemic risks originating from their partners. For instance, a minor documentation error can escalate into substantial demurrage fees, and the reliability of a new carrier on a volatile trade lane often presents significant uncertainty. Conventional static risk models are inadequate for addressing these dynamic and interconnected challenges. This paper addresses a critical research question: How can asset-light freight forwarders conduct robust, worst-case risk assessments within such a dynamic, uncertain, and interconnected environment? To address this question, we propose a tailored Robust Dynamic Bayesian Network (R-DBN) framework. Our approach incorporates the Noisy-MAX model to facilitate parameterization in this data-scarce sector. We then employ a Deep Reinforcement Learning (DRL) algorithm to solve the resulting high-dimensional, non-convex optimization problem. Our computational results demonstrate two primary contributions. First, the trained DRL agent identifies critical worst-case scenarios and learns a reusable policy. This policy enables near-instantaneous risk assessments for new problem instances, offering a significant operational advantage. Second, sensitivity analysis and a case study provide a key managerial insight: a forwarder’s internal operational resilience is the most critical factor in mitigating systemic risk, substantially outweighing the direct impact of external disruptions. © 2026 Elsevier Ltd.",0,"trade, data, international, digital, model",4,supply chain,2,Lstm + Demand Forecasting + Maritime Logistics,0,"trade, data, international, digital, model"
